#id (do not edit),enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,model_1,scale_1,max_scale_1,weight_modifier_1,caliber_length_modifier_1,model_2,scale_2,max_scale_2,weight_modifier_2,caliber_length_modifier_2,model_3,scale_3,max_scale_3,weight_modifier_3,caliber_length_modifier_3,model_4,scale_4,max_scale_4,weight_modifier_4,caliber_length_modifier_4,model_5,scale_5,max_scale_5,weight_modifier_5,caliber_length_modifier_5,#,#,#,#,#,#,#,#,#,#
"gun_5_x1_france_cl, dd",,127,gun_5_x1,france,"cl, dd",bouvet_gun_100_x1,1.07,0.94575,1.5,,,,,,,,,,,,richelieu_gun_152_x1,0.85,0.897,1.53,,richelieu_gun_152_x1,0.860625,0.9082125,1.55,,,,,,,,,,,
"gun_5_x2_france_cl, dd",,127,gun_5_x2,france,"cl, dd",,,,,,,,,,,,,,,,richelieu_gun_152_x2,0.85,0.897,1.53,,richelieu_gun_152_x2,0.860625,0.9082125,1.55,,,,,,,,,,,
"gun_5_x3_france_cl, dd",,127,gun_5_x3,france,"cl, dd",,,,,,,,,,,,,,,,richelieu_gun_152_x3,0.85,0.897,1.53,,richelieu_gun_152_x3,0.860625,0.9082125,1.55,,,,,,,,,,,
"gun_5_x1_france_bb,bc,ca",,127,gun_5_x1,france,"bb,bc,ca",massena_gun_138_x1,0.97,1.04325,1.5,,,,,,,,,,,,richelieu_gun_152_x1,0.85,0.897,1.53,,richelieu_gun_152_x1,0.860625,0.9082125,1.55,,,,,,,,,,,
"gun_5_x2_france_bb,bc,ca",,127,gun_5_x2,france,"bb,bc,ca",massena_gun_138_x2,0.97,1.04325,1.5,,,,,,,,,,,,richelieu_gun_152_x2,0.85,0.897,1.53,,richelieu_gun_152_x2,0.860625,0.9082125,1.55,,,,,,,,,,,
"gun_5_x3_france_bb,bc,ca",,127,gun_5_x3,france,"bb,bc,ca",,,,,,,,,,,,,,,,richelieu_gun_152_x3,0.85,0.897,1.53,,richelieu_gun_152_x3,0.860625,0.9082125,1.55,,,,,,,,,,,
"gun_6_x1_france_bb,bc,ca,cl, dd",,152,gun_6_x1,france,"bb,bc,ca,cl, dd",bouvet_gun_138_x1,1.07,1.14075,1.22,,dant_gun_245_x1,0.8,0.82875,1.1,0.85,dant_gun_245_x1,0.816,0.845325,1.1,0.85,richelieu_gun_152_x1,0.92,0.975,1.53,,richelieu_gun_152_x1,0.9315,0.9871875,1.55,,,,,,,,,,,
"gun_6_x2_france_bb,bc,ca,cl, dd",,152,gun_6_x2,france,"bb,bc,ca,cl, dd",bouvet_gun_138_x2,1.07,1.14075,1.22,,dant_gun_245_x2,0.8,0.82875,1.1,0.85,dant_gun_245_x2,0.816,0.845325,1.1,0.85,richelieu_gun_152_x2,0.92,0.975,1.53,,richelieu_gun_152_x2,0.9315,0.9871875,1.55,,,,,,,,,,,
"gun_6_x3_france_bb,bc,ca,cl, dd",,152,gun_6_x3,france,"bb,bc,ca,cl, dd",,,,,,dant_gun_245_x3,0.8,0.82875,1.1,0.85,dant_gun_245_x3,0.816,0.845325,1.1,0.85,richelieu_gun_152_x3,0.92,0.975,1.53,,richelieu_gun_152_x3,0.9315,0.9871875,1.55,,,,,,,,,,,
"gun_7_x1_france_bb,bc,ca,cl, dd",,178,gun_7_x1,france,"bb,bc,ca,cl, dd",bouvet_gun_138_x1,1.17,1.23825,1.22,,dant_gun_245_x1,0.85,0.897,1.1,0.85,dant_gun_245_x1,0.867,0.91494,1.1,0.85,richelieu_gun_152_x1,1,1.0725,1.53,,richelieu_gun_152_x1,1.0125,1.08590625,1.55,,,,,,,,,,,
"gun_7_x2_france_bb,bc,ca,cl, dd",,178,gun_7_x2,france,"bb,bc,ca,cl, dd",bouvet_gun_138_x2,1.17,1.23825,1.22,,dant_gun_245_x2,0.85,0.897,1.1,0.85,dant_gun_245_x2,0.867,0.91494,1.1,0.85,richelieu_gun_152_x2,1,1.0725,1.53,,richelieu_gun_152_x2,1.0125,1.08590625,1.55,,,,,,,,,,,
"gun_7_x3_france_bb,bc,ca,cl, dd",,178,gun_7_x3,france,"bb,bc,ca,cl, dd",,,,,,dant_gun_245_x3,0.85,0.897,1.1,0.85,dant_gun_245_x3,0.867,0.91494,1.1,0.85,richelieu_gun_152_x3,1,1.0725,1.53,,richelieu_gun_152_x3,1.0125,1.08590625,1.55,,,,,,,,,,,
"gun_8_x1_france_bb,bc,ca,cl, dd",,203,gun_8_x1,france,"bb,bc,ca,cl, dd",bouvet_gun_138_x1,1.27,1.35,1.22,,dant_gun_245_x1,0.92,0.9555,1.1,0.85,dant_gun_245_x1,0.9384,0.9555,1.1,0.85,richelieu_gun_152_x1,1.1,1.18,1.53,,richelieu_gun_152_x1,1.11375,1.19475,1.55,,,,,,,,,,,
"gun_8_x2_france_bb,bc,ca,cl, dd",,203,gun_8_x2,france,"bb,bc,ca,cl, dd",bouvet_gun_138_x2,1.27,1.35,1.22,,dant_gun_245_x2,0.92,0.9555,1.1,0.85,dant_gun_245_x2,0.9384,0.97461,1.1,0.85,richelieu_gun_152_x2,1.1,1.18,1.53,,richelieu_gun_152_x2,1.11375,1.19475,1.55,,,,,,,,,,,
"gun_8_x3_france_bb,bc,ca,cl, dd",,203,gun_8_x3,france,"bb,bc,ca,cl, dd",,,,,,dant_gun_245_x3,0.92,0.9555,1.1,0.85,dant_gun_245_x3,0.9384,0.97461,1.1,0.85,richelieu_gun_152_x3,1.1,1.18,1.53,,richelieu_gun_152_x3,1.11375,1.19475,1.55,,,,,,,,,,,
###,,,###,,,BIG GUNS FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_9_x1_france,,229,gun_9_x1,france,,bouvet_gun_305_x1,0.84,0.89,1.28,0.85,dant_gun_245_x1,0.98,1.02375,1.1,0.85,dant_gun_245_x1,0.9996,1.044225,1.1,0.85,richelieu_gun_380_x1,0.7,0.73125,1.27,,richelieu_gun_380_x1,0.70875,0.740390625,1.29,,,,,,,,,,,
gun_9_x2_france,,229,gun_9_x2,france,,bouvet_gun_305_x2,0.84,0.89,1.28,0.85,dant_gun_245_x2,0.98,1.02375,1.1,0.85,dant_gun_245_x2,0.9996,1.044225,1.1,0.85,richelieu_gun_380_x2,0.7,0.73125,1.27,,richelieu_gun_380_x2,0.70875,0.740390625,1.29,,,,,,,,,,,
gun_9_x3_france,,229,gun_9_x3,france,,,,,,,dant_gun_245_x3,0.98,1.02375,1.1,0.85,dant_gun_245_x3,0.9996,1.044225,1.1,0.85,richelieu_gun_380_x3,0.7,0.73125,1.27,,richelieu_gun_380_x3,0.70875,0.740390625,1.29,,,,,,,,,,,
gun_10_x1_france,,254,gun_10_x1,france,,dante_gun_240_x1,0.8,0.85,1.29,0.85,dant_gun_245_x1,1.05,1.096875,1.1,0.85,dant_gun_245_x1,1.071,1.1188125,1.1,0.85,richelieu_gun_380_x1,0.75,0.78,1.27,,richelieu_gun_380_x1,0.759375,0.78975,1.29,,,,,,,,,,,
gun_10_x2_france,,254,gun_10_x2,france,,dante_gun_240_x2,0.8,0.85,1.29,0.85,dant_gun_245_x2,1.05,1.096875,1.1,0.85,dant_gun_245_x2,1.071,1.1188125,1.1,0.85,richelieu_gun_380_x2,0.75,0.78,1.27,,richelieu_gun_380_x2,0.759375,0.78975,1.29,,,,,,,,,,,
gun_10_x3_france,,254,gun_10_x3,france,,,,,,,dant_gun_245_x3,1.05,1.096875,1.1,0.85,dant_gun_245_x3,1.071,1.1188125,1.1,0.85,richelieu_gun_380_x3,0.75,0.78,1.27,,richelieu_gun_380_x3,0.759375,0.78975,1.29,,,,,,,,,,,
gun_11_x1_france,,279,gun_11_x1,france,,dante_gun_305_x1,0.75,0.795,1.34,0.85,dant_gun_245_x1,1.125,1.17,1.1,0.85,dant_gun_245_x1,1.1475,1.1934,1.1,0.85,richelieu_gun_380_x1,0.8,0.82875,1.27,,richelieu_gun_380_x1,0.81,0.839109375,1.29,,,,,,,,,,,
gun_11_x2_france,,279,gun_11_x2,france,,dante_gun_305_x2,0.75,0.795,1.34,0.85,dant_gun_245_x2,1.125,1.17,1.1,0.85,dant_gun_245_x2,1.1475,1.1934,1.1,0.85,richelieu_gun_380_x2,0.8,0.82875,1.27,,richelieu_gun_380_x2,0.81,0.839109375,1.29,,,,,,,,,,,
gun_11_x3_france,,279,gun_11_x3,france,,,,,,,dant_gun_245_x3,1.125,1.17,1.1,0.85,dant_gun_245_x3,1.1475,1.1934,1.1,0.85,richelieu_gun_380_x3,0.8,0.82875,1.27,,richelieu_gun_380_x3,0.81,0.839109375,1.29,,,,,,,,,,,
gun_12_x1_france,,305,gun_12_x1,france,,dante_gun_305_x1,0.825,0.875,1.34,0.85,dant_gun_245_x1,1.2,1.243125,1.1,0.85,dant_gun_245_x1,1.224,1.2679875,1.1,0.85,richelieu_gun_380_x1,0.85,0.8775,1.27,,richelieu_gun_380_x1,0.860625,0.88846875,1.29,,,,,,,,,,,
gun_12_x2_france,,305,gun_12_x2,france,,dante_gun_305_x2,0.825,0.875,1.34,0.85,dant_gun_245_x2,1.2,1.243125,1.1,0.85,dant_gun_245_x2,1.224,1.2679875,1.1,0.85,richelieu_gun_380_x2,0.85,0.8775,1.27,,richelieu_gun_380_x2,0.860625,0.88846875,1.29,,,,,,,,,,,
gun_12_x3_france,,305,gun_12_x3,france,,,,,,,dant_gun_245_x3,1.2,1.243125,1.1,0.85,dant_gun_245_x3,1.224,1.2679875,1.1,0.85,richelieu_gun_380_x3,0.85,0.8775,1.27,,richelieu_gun_380_x3,0.860625,0.88846875,1.29,,,,,,,,,,,
gun_13_x1_france,,330,gun_13_x1,france,,dante_gun_305_x1,0.9,0.95,1.34,0.85,dant_gun_245_x1,1.275,1.31625,1.1,0.85,dant_gun_245_x1,1.3005,1.342575,1.1,0.85,richelieu_gun_380_x1,0.9,0.92625,1.27,,richelieu_gun_380_x1,0.91125,0.937828125,1.29,,,,,,,,,,,
gun_13_x2_france,,330,gun_13_x2,france,,dante_gun_305_x2,0.9,0.95,1.34,0.85,dant_gun_245_x2,1.275,1.31625,1.1,0.85,dant_gun_245_x2,1.3005,1.342575,1.1,0.85,richelieu_gun_380_x2,0.9,0.92625,1.27,,richelieu_gun_380_x2,0.91125,0.937828125,1.29,,,,,,,,,,,
gun_13_x3_france,,330,gun_13_x3,france,,,,,,,dant_gun_245_x3,1.275,1.31625,1.1,0.85,dant_gun_245_x3,1.3005,1.342575,1.1,0.85,richelieu_gun_380_x3,0.9,0.92625,1.27,,richelieu_gun_380_x3,0.91125,0.937828125,1.29,,,,,,,,,,,
gun_14_x1_france,,356,gun_14_x1,france,,dant_gun_245_x1,1.323,1.3615875,1.1,0.85,dant_gun_245_x1,1.35,1.389375,1.1,0.85,dant_gun_245_x1,1.377,1.4171625,1.1,0.85,richelieu_gun_380_x1,0.95,0.975,1.27,,richelieu_gun_380_x1,0.961875,0.9871875,1.29,,,,,,,,,,,
gun_14_x2_france,,356,gun_14_x2,france,,dant_gun_245_x2,1.323,1.3615875,1.1,0.85,dant_gun_245_x2,1.35,1.389375,1.1,0.85,dant_gun_245_x2,1.377,1.4171625,1.1,0.85,richelieu_gun_380_x2,0.95,0.975,1.27,,richelieu_gun_380_x2,0.961875,0.9871875,1.29,,,,,,,,,,,
gun_14_x3_france,,356,gun_14_x3,france,,dant_gun_245_x3,1.323,1.3615875,1.1,0.85,dant_gun_245_x3,1.35,1.389375,1.1,0.85,dant_gun_245_x3,1.377,1.4171625,1.1,0.85,richelieu_gun_380_x3,0.95,0.975,1.27,,richelieu_gun_380_x3,0.961875,0.9871875,1.29,,,,,,,,,,,
gun_15_x1_france,,381,gun_15_x1,france,,dant_gun_245_x1,1.3965,1.43325,1.1,0.85,dant_gun_245_x1,1.425,1.4625,1.1,0.85,dant_gun_245_x1,1.4535,1.49175,1.1,0.85,richelieu_gun_380_x1,1,1.0335,1.27,,richelieu_gun_380_x1,1.0125,1.04641875,1.29,,,,,,,,,,,
gun_15_x2_france,,381,gun_15_x2,france,,dant_gun_245_x2,1.3965,1.43325,1.1,0.85,dant_gun_245_x2,1.425,1.4625,1.1,0.85,dant_gun_245_x2,1.4535,1.49175,1.1,0.85,richelieu_gun_380_x2,1,1.0335,1.27,,richelieu_gun_380_x2,1.0125,1.04641875,1.29,,,,,,,,,,,
gun_15_x3_france,,381,gun_15_x3,france,,dant_gun_245_x3,1.3965,1.43325,1.1,0.85,dant_gun_245_x3,1.425,1.4625,1.1,0.85,dant_gun_245_x3,1.4535,1.49175,1.1,0.85,richelieu_gun_380_x3,1,1.0335,1.27,,richelieu_gun_380_x3,1.0125,1.04641875,1.29,,,,,,,,,,,
gun_16_x1_france,,406,gun_16_x1,france,,dant_gun_245_x1,1.47,1.51,1.1,0.85,dant_gun_245_x1,1.5,1.5402,1.1,0.85,richelieu_gun_380_x1,1.0441,1.07562,1.25,,richelieu_gun_380_x1,1.06,1.092,1.27,,richelieu_gun_380_x1,1.07325,1.10565,1.29,,,,,,,,,,,
gun_16_x2_france,,406,gun_16_x2,france,,dant_gun_245_x2,1.47,1.51,1.1,0.85,dant_gun_245_x2,1.5,1.5402,1.1,0.85,richelieu_gun_380_x2,1.0441,1.07562,1.25,,richelieu_gun_380_x2,1.06,1.092,1.27,,richelieu_gun_380_x2,1.07325,1.10565,1.29,,,,,,,,,,,
gun_16_x3_france,,406,gun_16_x3,france,,dant_gun_245_x3,1.47,1.51,1.1,0.85,dant_gun_245_x3,1.5,1.5402,1.1,0.85,richelieu_gun_380_x3,1.0441,1.07562,1.25,,richelieu_gun_380_x3,1.06,1.092,1.27,,richelieu_gun_380_x3,1.07325,1.10565,1.29,,,,,,,,,,,
gun_17_x1_france,,432,gun_17_x1,france,,dido_gun_cal200_x1,1.6160625,1.668346875,1.2,,dido_gun_cal200_x1,1.656464063,1.710055547,1.22,,richelieu_gun_380_x1,1.1032,1.15245,1.25,,richelieu_gun_380_x1,1.12,1.17,1.27,,richelieu_gun_380_x1,1.134,1.184625,1.29,,,,,,,,,,,
gun_17_x2_france,,432,gun_17_x2,france,,dido_gun_cal200_x2,1.6160625,1.668346875,1.2,,dido_gun_cal200_x2,1.656464063,1.710055547,1.22,,richelieu_gun_380_x2,1.1032,1.15245,1.25,,richelieu_gun_380_x2,1.12,1.17,1.27,,richelieu_gun_380_x2,1.134,1.184625,1.29,,,,,,,,,,,
gun_17_x3_france,,432,gun_17_x3,france,,dido_gun_cal200_x3,1.6160625,1.668346875,1.2,,dido_gun_cal200_x3,1.656464063,1.710055547,1.22,,richelieu_gun_380_x3,1.1032,1.15245,1.25,,richelieu_gun_380_x3,1.12,1.17,1.27,,richelieu_gun_380_x3,1.134,1.184625,1.29,,,,,,,,,,,
gun_18_x1_france,,457,gun_18_x1,france,,dido_gun_cal200_x1,1.711125,1.761032813,1.2,,dido_gun_cal200_x1,1.753903125,1.805058633,1.22,,richelieu_gun_380_x1,1.182,1.2100725,1.25,,richelieu_gun_380_x1,1.2,1.2285,1.27,,richelieu_gun_380_x1,1.215,1.24385625,1.29,,,,,,,,,,,
gun_18_x2_france,,457,gun_18_x2,france,,dido_gun_cal200_x2,1.711125,1.761032813,1.2,,dido_gun_cal200_x2,1.753903125,1.805058633,1.22,,richelieu_gun_380_x2,1.182,1.2100725,1.25,,richelieu_gun_380_x2,1.2,1.2285,1.27,,richelieu_gun_380_x2,1.215,1.24385625,1.29,,,,,,,,,,,
gun_18_x3_france,,457,gun_18_x3,france,,dido_gun_cal200_x3,1.711125,1.761032813,1.2,,dido_gun_cal200_x3,1.753903125,1.805058633,1.22,,richelieu_gun_380_x3,1.182,1.2100725,1.25,,richelieu_gun_380_x3,1.2,1.2285,1.27,,richelieu_gun_380_x3,1.215,1.24385625,1.29,,,,,,,,,,,
gun_19_x1_france,,483,gun_19_x1,france,,dido_gun_cal200_x1,1.8061875,1.85371875,1.2,,dido_gun_cal200_x1,1.851342188,1.900061719,1.22,,richelieu_gun_380_x1,1.2411,1.267695,1.25,,richelieu_gun_380_x1,1.26,1.283541188,1.27,,richelieu_gun_380_x1,1.27575,1.299585452,1.29,,,,,,,,,,,
gun_19_x2_france,,483,gun_19_x2,france,,dido_gun_cal200_x2,1.8061875,1.85371875,1.2,,dido_gun_cal200_x2,1.851342188,1.900061719,1.22,,richelieu_gun_380_x2,1.2411,1.267695,1.25,,richelieu_gun_380_x2,1.26,1.283541188,1.27,,richelieu_gun_380_x2,1.27575,1.299585452,1.29,,,,,,,,,,,
gun_19_x3_france,,483,gun_19_x3,france,,dido_gun_cal200_x3,1.8061875,1.85371875,1.2,,dido_gun_cal200_x3,1.851342188,1.900061719,1.22,,richelieu_gun_380_x3,1.2411,1.267695,1.25,,richelieu_gun_380_x3,1.26,1.283541188,1.27,,richelieu_gun_380_x3,1.27575,1.299585452,1.29,,,,,,,,,,,
gun_20_x1_france,,508,gun_20_x1,france,,dido_gun_cal200_x1,1.90125,1.946404688,1.2,,dido_gun_cal200_x1,1.94878125,1.995064805,1.22,,richelieu_gun_380_x1,1.3002,1.383960938,1.27,,richelieu_gun_380_x1,1.3164525,1.401260449,1.29,,richelieu_gun_380_x1,1.332908156,1.418776205,1.29,,,,,,,,,,,
gun_20_x2_france,,508,gun_20_x2,france,,dido_gun_cal200_x2,1.90125,1.946404688,1.2,,dido_gun_cal200_x2,1.94878125,1.995064805,1.22,,richelieu_gun_380_x2,1.3002,1.383960938,1.27,,richelieu_gun_380_x2,1.3164525,1.401260449,1.29,,richelieu_gun_380_x2,1.332908156,1.418776205,1.29,,,,,,,,,,,
gun_20_x3_france,,508,gun_20_x3,france,,dido_gun_cal200_x3,1.90125,1.946404688,1.2,,dido_gun_cal200_x3,1.94878125,1.995064805,1.22,,richelieu_gun_380_x3,1.3002,1.383960938,1.27,,richelieu_gun_380_x3,1.3164525,1.401260449,1.29,,richelieu_gun_380_x3,1.332908156,1.418776205,1.29,,,,,,,,,,,
###,,,###,,,SMALL GUNS RUSSIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gun_2_x1_russia_bb,bc,ca,cl",,51,gun_2_x1,russia,"bb,bc,ca,cl",brandenburg_gun_76_x1,0.8,0.975,0.7,,,,,,,dreadnought_gun_178_x1,0.75,0.78,4.1,,ussr_gun_50_x1,0.934173633,0.910819292,2.15,,ussr_gun_50_x1,0.945850803,0.922204533,2.17,,,,,,,,,,,
"gun_2_x2_russia_bb,bc,ca,cl",,51,gun_2_x2,russia,"bb,bc,ca,cl",dreadnought_gun_178_x2,0.7,0.73125,4,,dreadnought_gun_178_x2,0.725,0.755625,4.05,,dreadnought_gun_178_x2,0.75,0.78,4.1,,ussr_gun_50_x2,0.934173633,0.999527344,2.15,,ussr_gun_50_x2,0.945850803,1.012021436,2.17,,,,,,,,,,,
"gun_2_x3_russia_bb,bc,ca,cl",,51,gun_2_x3,russia,"bb,bc,ca,cl",dreadnought_gun_178_x3,0.7,0.73125,4,,dreadnought_gun_178_x3,0.725,0.755625,4.05,,dreadnought_gun_178_x3,0.75,0.78,4.1,,ussr_gun_50_x3,0.934173633,0.999527344,2.15,,ussr_gun_50_x3,0.945850803,1.012021436,2.17,,,,,,,,,,,
"gun_2_x4_russia_bb,bc,ca,cl",,51,gun_2_x4,russia,"bb,bc,ca,cl",ussr_gun_50_x4,0.9,0.975,1.22,,ussr_gun_50_x4,0.91125,0.9871875,1.24,,ussr_gun_50_x4,0.922640625,0.999527344,1.26,,ussr_gun_50_x4,0.934173633,1.012021436,2.15,,ussr_gun_50_x4,0.945850803,1.024671703,2.17,,,,,,,,,,,
"gun_3_x1_russia_bb,bc,ca,cl",,76,gun_3_x1,russia,"bb,bc,ca,cl",brandenburg_gun_76_x1,1,1.17,0.7,,,,,,,dreadnought_gun_178_x1,0.8,0.901875,4.1,,ussr_gun_50_x1,1.02515625,1.137615891,2.15,,ussr_gun_50_x1,1.037970703,1.151836089,2.17,,,,,,,,,,,
"gun_3_x2_russia_bb,bc,ca,cl",,76,gun_3_x2,russia,"bb,bc,ca,cl",dreadnought_gun_178_x2,0.75,0.853125,4,,dreadnought_gun_178_x2,0.775,0.8775,4.05,,dreadnought_gun_178_x2,0.8,0.901875,4.1,,ussr_gun_50_x2,1.02515625,1.137615891,2.15,,ussr_gun_50_x2,1.037970703,1.151836089,2.17,,,,,,,,,,,
"gun_3_x3_russia_bb,bc,ca,cl",,76,gun_3_x3,russia,"bb,bc,ca,cl",dreadnought_gun_178_x3,0.75,0.853125,4,,dreadnought_gun_178_x3,0.775,0.8775,4.05,,dreadnought_gun_178_x3,0.8,0.901875,4.1,,ussr_gun_50_x3,1.02515625,1.137615891,2.15,,ussr_gun_50_x3,1.037970703,1.151836089,2.17,,,,,,,,,,,
"gun_3_x4_russia_bb,bc,ca, cl, dd",,76,gun_3_x4,russia,"bb,bc,ca, cl, dd",ussr_gun_50_x4,1,1.096,1.22,,ussr_gun_50_x4,1,1.1097,1.22,,ussr_gun_50_x4,1.0125,1.12357125,1.26,,ussr_gun_50_x4,1.02515625,1.137615891,2.15,,ussr_gun_50_x4,1.037970703,1.151836089,2.17,,,,,,,,,,,
"gun_4_x1_russia_cl, dd",,102,gun_4_x1,russia,"cl, dd",,,,,,,,,,,,,,,,ussr_gun_100_x1,0.95,0.975,1.98,,ussr_gun_100_x1,0.961875,0.9871875,2,,,,,,,,,,,
"gun_4_x2_russia_cl, dd",,102,gun_4_x2,russia,"cl, dd",,,,,,,,,,,,,,,,ussr_gun_100_x2,0.95,0.975,1.98,,ussr_gun_100_x2,0.961875,0.9871875,2,,,,,,,,,,,
"gun_4_x3_russia_cl, dd",,102,gun_4_x3,russia,"cl, dd",,,,,,,,,,,,,,,,ussr_gun_100_x3,0.95,0.975,1.98,,ussr_gun_100_x3,0.961875,0.9871875,2,,,,,,,,,,,
"gun_4_x1_russia_bb,bc,ca, cl, dd",,102,gun_4_x1,russia,"bb,bc,ca, cl, dd",tsesarevich_gun_152_x1,0.8,0.8775,2.5,,dreadnought_gun_178_x1,0.9,0.999375,2.44,,dreadnought_gun_178_x1,0.925,1.011867188,2.46,,ussr_gun_100_x1,1,1.02375,1.98,,ussr_gun_100_x1,1.0125,1.036546875,2,,,,,,,,,,,
"gun_4_x2_russia_bb,bc,ca, cl, dd",,102,gun_4_x2,russia,"bb,bc,ca, cl, dd",tsesarevich_gun_152_x2,0.8,0.8775,2.5,,dreadnought_gun_178_x2,0.9,0.999375,2.44,,dreadnought_gun_178_x2,0.925,1.011867188,2.46,,ussr_gun_100_x2,1,1.02375,1.98,,ussr_gun_100_x2,1.0125,1.036546875,2,,,,,,,,,,,
"gun_4_x3_russia_bb,bc,ca, cl, dd",,102,gun_4_x3,russia,"bb,bc,ca, cl, dd",tsesarevich_gun_152_x3,0.8,0.8775,2.5,,dreadnought_gun_178_x3,0.9,0.999375,2.44,,dreadnought_gun_178_x3,0.925,1.011867188,2.46,,ussr_gun_100_x3,1,1.02375,1.98,,ussr_gun_100_x3,1.0125,1.036546875,2,,,,,,,,,,,
"gun_5_x1_russia_cl, dd",,127,gun_5_x1,russia,"cl, dd",,,,,,,,,,,,,,,,ussr_gun_100_x1,1.05,1.077,1.98,,ussr_gun_100_x1,1.063125,1.0904625,2,,,,,,,,,,,
"gun_5_x2_russia_cl, dd",,127,gun_5_x2,russia,"cl, dd",,,,,,,,,,,,,,,,ussr_gun_100_x2,1.05,1.077,1.98,,ussr_gun_100_x2,1.063125,1.0904625,2,,,,,,,,,,,
"gun_5_x3_russia_cl, dd",,127,gun_5_x3,russia,"cl, dd",,,,,,,,,,,,,,,,ussr_gun_100_x3,1.05,1.077,1.98,,ussr_gun_100_x3,1.063125,1.0904625,2,,,,,,,,,,,
"gun_5_x1_russia_bb,bc,ca",,127,gun_5_x1,russia,"bb,bc,ca",tsesarevich_gun_152_x1,0.9,0.975,1.55,,dreadnought_gun_178_x1,1.025,1.096875,1.2,,dreadnought_gun_178_x1,1.05,1.12125,1.22,,ussr_gun_152_x1,0.92,0.975,1.55,,ussr_gun_152_x1,0.9315,0.9871875,1.57,,,,,,,,,,,
"gun_5_x2_russia_bb,bc,ca",,127,gun_5_x2,russia,"bb,bc,ca",tsesarevich_gun_152_x2,0.9,0.975,1.55,,dreadnought_gun_178_x2,1.025,1.096875,1.2,,dreadnought_gun_178_x2,1.05,1.12125,1.22,,ussr_gun_152_x2,0.92,0.975,1.55,,ussr_gun_152_x2,0.9315,0.9871875,1.57,,,,,,,,,,,
"gun_5_x3_russia_bb,bc,ca",,127,gun_5_x3,russia,"bb,bc,ca",tsesarevich_gun_152_x3,0.9,0.975,1.55,,dreadnought_gun_178_x3,1.025,1.096875,1.2,,dreadnought_gun_178_x3,1.05,1.12125,1.22,,ussr_gun_152_x3,0.92,0.975,1.55,,ussr_gun_152_x3,0.9315,0.9871875,1.57,,,,,,,,,,,
"gun_6_x1_russia_bb,bc,ca,cl",,152,gun_6_x1,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x1,1,1.0725,1.25,,dreadnought_gun_178_x1,1.125,1.17,1.2,,dreadnought_gun_178_x1,1.15,1.194375,1.22,,ussr_gun_152_x1,1,1.0725,1.34,,ussr_gun_152_x1,1.0125,1.08590625,1.36,,,,,,,,,,,
"gun_6_x2_russia_bb,bc,ca,cl",,152,gun_6_x2,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x2,1,1.0725,1.25,,dreadnought_gun_178_x2,1.125,1.17,1.2,,dreadnought_gun_178_x2,1.15,1.194375,1.22,,ussr_gun_152_x2,1,1.0725,1.34,,ussr_gun_152_x2,1.0125,1.08590625,1.36,,,,,,,,,,,
"gun_6_x3_russia_bb,bc,ca,cl",,152,gun_6_x3,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x3,1,1.0725,1.25,,dreadnought_gun_178_x3,1.125,1.17,1.2,,dreadnought_gun_178_x3,1.15,1.194375,1.22,,ussr_gun_152_x3,1,1.0725,1.34,,ussr_gun_152_x3,1.0125,1.08590625,1.36,,,,,,,,,,,
"gun_7_x1_russia_bb,bc,ca,cl",,178,gun_7_x1,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x1,1.1,1.17,1.25,,dreadnought_gun_178_x1,1.2,1.243125,1.2,,dreadnought_gun_178_x1,1.225,1.2675,1.22,,ussr_gun_152_x1,1.1,1.28334375,1.34,,ussr_gun_152_x1,1.11375,1.299385547,1.36,,,,,,,,,,,
"gun_7_x2_russia_bb,bc,ca,cl",,178,gun_7_x2,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x2,1.1,1.17,1.25,,dreadnought_gun_178_x2,1.2,1.243125,1.2,,dreadnought_gun_178_x2,1.225,1.2675,1.22,,ussr_gun_152_x2,1.1,1.28334375,1.34,,ussr_gun_152_x2,1.11375,1.299385547,1.36,,,,,,,,,,,
"gun_7_x3_russia_bb,bc,ca,cl",,178,gun_7_x3,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x3,1.1,1.17,1.25,,dreadnought_gun_178_x3,1.2,1.243125,1.2,,dreadnought_gun_178_x3,1.225,1.2675,1.22,,ussr_gun_152_x3,1.1,1.28334375,1.34,,ussr_gun_152_x3,1.11375,1.299385547,1.36,,,,,,,,,,,
"gun_8_x1_russia_bb,bc,ca,cl",,203,gun_8_x1,russia,"bb,bc,ca,cl",tsesarevich_gun_152_x1,1.2,1.275,1.25,,dreadnought_gun_178_x1,1.275,1.375,1.2,,dreadnought_gun_178_x1,1.3,1.3921875,1.22,,ussr_gun_406_x1,0.48,0.546,1.8,,ussr_gun_406_x1,0.486,0.552825,1.82,,,,,,,,,,,
